municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 01:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 01:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 02:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 02:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 02:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 02:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 02:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 03:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 03:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 03:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 03:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 04:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 04:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 04:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 04:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 05:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 05:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 05:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 05:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 06:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 06:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 06:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 06:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 07:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 07:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 07:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 07:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 08:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 08:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 08:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 08:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 09:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 09:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 09:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 09:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 10:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 10:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 10:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 10:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 11:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 11:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 11:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 11:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 12:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 12:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 12:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 12:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 13:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 13:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 13:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 13:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 14:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 14:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 14:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 14:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 15:10:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 15:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 15:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 16:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 16:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 16:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 17:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 18:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 19:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 19:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 20:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 20:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 21:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 21:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 22:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 22:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 23:10:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-18 23:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 00:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 00:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 01:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 01:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 02:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 02:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 03:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 04:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 04:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 05:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 05:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 06:10:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 06:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 07:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 08:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 09:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 10:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 10:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 11:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 12:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 13:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 14:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 15:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 16:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 17:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 18:20:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 19:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 20:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 21:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 22:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 22:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-19 23:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 00:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 01:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 02:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 03:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 04:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 05:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 06:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 07:20:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 08:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 09:10:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 09:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 10:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 11:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 12:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 13:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 14:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 14:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 15:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 15:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 16:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 16:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 17:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 17:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 18:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 18:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 19:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 19:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 20:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 20:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 21:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 21:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 22:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 22:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-20 23:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 00:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 00:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 01:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 02:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 03:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 03:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 04:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 05:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 06:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 07:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 08:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 09:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 10:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 10:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 11:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 12:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 13:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 14:10:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 15:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 16:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 17:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 18:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 18:20:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 18:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 18:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 19:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 19:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 19:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 19:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 19:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 20:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 20:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 20:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 20:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 20:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 20:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 21:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 21:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 21:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 21:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 21:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 22:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 22:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 22:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 22:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 23:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 23:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 23:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 23:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-21 23:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 00:00:00.0;0,00
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 00:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 00:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 00:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 01:00:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 01:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 01:20:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 01:30:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 01:40:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 01:50:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 02:00:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 02:10:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 02:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 02:30:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 02:40:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 02:50:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 03:00:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 03:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 03:20:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 03:30:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 03:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 03:50:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 04:00:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 04:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 04:20:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 04:30:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 04:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 04:50:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 05:00:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 05:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 05:20:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 05:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 05:40:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 05:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 06:00:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 06:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 06:20:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 06:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 06:40:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 06:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 07:00:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 07:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 07:20:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 07:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 07:40:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 07:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 08:00:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 08:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 08:20:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 08:30:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 08:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 08:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 09:00:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 09:10:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 09:20:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 09:30:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 09:40:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 09:50:00.0;0,20
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 10:00:00.0;0,39
TAPAUÁ;130410401A;AM;Manoel Costa;-5,61534;-63,186923;2025-12-22 10:10:00.0;0,20
